"credito";"codigo_ciudad";"cliente_tipo_identificacion";"codigo_ocupacion"
189225;11001;1;R
199883;15455;1;K
204827;50001;1;J
186355;11001;1;T
234558;85010;1;G
137913;11001;1;P
177846;15238;1;""
216380;11001;1;F
140763;85001;1;""
165648;11001;1;""
172982;11001;1;F
198404;11001;1;I
200212;11001;1;R
170487;15469;1;J
155151;11001;1;""
178767;11001;1;R
164156;11001;1;J
44174;11001;1;""
230632;11001;1;J
46130;11001;1;""
186119;85125;1;J
198175;15491;1;J
178643;11001;1;I
205945;15491;1;F
236411;25769;1;F
211573;11001;1;J
147489;11001;1;E
195313;15861;1;N
201415;25769;1;T
200326;11001;1;K
207427;11001;1;J
196165;11001;1;K
175329;85225;1;C
179617;11001;1;""
174441;11001;1;""
170580;11001;1;F
203301;50001;1;T
236783;11001;1;J
192121;25260;1;N
236252;25286;1;T
126727;11007;1;E
154251;11001;1;""
191003;11001;1;H
202268;15516;1;R
155873;11001;1;E
200655;15516;1;F
181637;15759;1;""
154575;11001;1;""
229888;11001;1;H
207042;25758;1;I
172832;11001;1;N
228140;11001;1;T
237501;11001;1;T
155484;11001;1;I
220330;11001;1;H
187613;11001;1;T
210647;11001;1;F
193549;11001;1;""
156332;25175;1;I
207965;11001;1;J
140222;11001;1;E
194771;25473;1;E
187590;11001;1;T
157766;11001;1;E
189062;25754;1;""
162681;15759;1;E
224614;11001;1;K
198803;11001;1;R
198485;15822;1;C
160639;11001;1;""
235952;15759;1;T
125168;11001;1;""
131596;11001;1;""
207447;11001;1;T
227683;11001;1;J
214789;11001;1;T
196452;50001;1;G
154487;50680;1;I
213611;85001;1;T
158763;11001;1;I
172795;15104;1;C
156412;11001;1;""
177505;25769;1;J
222335;15759;1;T
195266;15759;1;T
229182;25473;1;J
226787;15047;1;C
190075;15047;1;C
195876;85001;1;N
187404;25473;1;T
212162;15599;1;J
223695;11001;1;H
144556;11001;1;I
178008;25286;1;J
197234;11001;1;T
205472;15600;1;K
198980;25473;1;T
223629;15600;1;K
214025;15600;1;K
158078;11001;1;I
78536;11001;1;I
186775;11001;1;P
150789;25899;1;I
219516;15638;1;U
167940;11001;1;E
234550;15638;1;T
201709;11001;1;K
200604;15646;1;T
198956;15646;1;T
237075;15646;1;K
176212;11001;1;F
190595;11001;1;J
220058;11001;1;T
225571;25754;1;K
121443;11001;1;""
213122;11001;1;J
213768;15001;1;J
181941;11001;1;I
155415;11001;1;P
214207;85001;1;N
228995;11001;1;K
127400;11001;1;""
184502;11001;1;R
116477;11001;1;""
172951;25175;1;""
227360;15238;1;J
177804;11001;1;H
140586;11001;1;I
191830;25214;1;J
236184;11001;1;J
189283;11001;1;J
202530;11001;1;K
198733;68276;1;T
186144;11001;1;E
162756;11001;1;I
181566;11001;1;I
199878;11001;1;J
231853;11001;1;J
219419;25175;1;J
202853;11001;1;J
236751;11001;1;T
182620;11001;1;F
209198;11001;1;J
191521;15537;1;""
151201;11001;1;P
220209;25473;1;J
186830;11001;1;R
206923;11001;1;J
222545;11001;1;T
229716;11001;1;T
198931;15753;1;P
237293;11001;1;K
185342;11001;1;""
184546;11001;1;E
225388;11001;1;J
217728;15001;1;P
146325;11001;1;""
184727;25754;1;J
218335;25307;1;H
214882;11001;1;R
187801;25754;1;J
234478;11001;1;J
154511;11001;1;""
226222;25175;1;H
205768;11001;1;N
223984;11001;1;K
145939;11001;1;I
105917;11001;1;I
183476;15755;1;N
191298;11001;1;K
218311;15755;1;T
208983;11001;1;T
170280;11001;1;J
210405;15238;1;T
184574;15238;1;P
221811;15757;1;J
104473;11001;1;I
180926;11001;1;""
144766;11001;1;I
236601;11001;1;K
209958;11001;1;T
172707;11001;1;F
190180;11001;1;T
235418;11001;1;T
202696;50001;1;N
212185;15776;1;K
179127;11001;1;""
161624;11001;1;I
175044;11001;1;R
217252;11001;1;J
162603;15407;1;I
162635;15238;1;""
233120;8001;1;P
213181;11001;1;N
142675;11001;1;E
187587;11001;1;T
165474;11001;1;N
185327;11001;1;J
218545;11001;1;T
175213;11001;1;I
165892;11001;1;I
235503;11001;1;T
189915;11001;1;K
201545;15238;1;J
225075;11001;1;J
236485;11001;1;J
230275;25473;1;K
213930;11001;1;J
218937;25473;1;J
196793;11001;1;I
219386;11001;1;N
194533;11001;1;I
186437;11001;1;J
223113;50001;1;J
182117;11001;1;E
189181;15759;1;P
190760;11001;1;""
163454;11001;1;I
222157;15822;1;F
232903;85001;1;T
178482;85325;1;G
213083;85325;1;G
125685;85001;1;I
232249;11001;1;R
225412;11001;1;T
215764;11001;1;K
166768;11001;1;T
143520;11001;1;E
168539;11001;1;T
176094;15001;1;C
149792;11001;1;E
211893;11001;1;G
145195;11001;1;""
89968;11001;1;I
146737;11001;1;E
159076;11001;1;""
157575;11001;1;""
168388;50318;1;F
185777;11001;1;H
123198;11001;1;""
191932;50001;1;F
212405;15001;1;J
133279;11001;1;I
148134;11001;1;I
215757;15087;1;C
200402;11001;1;T
189640;25817;1;R
161491;11001;1;I
199268;25817;1;R
211971;15842;1;N
189340;11001;1;T
212853;11001;1;T
206468;25772;1;J
168835;11001;1;T
137730;25473;1;I
184826;15861;1;C
216460;15001;1;J
177245;11001;1;""
219515;85001;1;J
130064;11001;1;""
166062;11001;1;I
236081;11001;1;K
182916;25754;1;""
179941;25506;1;F
159992;25322;1;J
207594;15001;1;J
204929;11001;1;I
171152;11001;1;E
155533;17614;1;""
204066;5001;1;T
148413;76001;1;I
127009;76001;1;""
159431;11001;1;""
204676;63001;1;J
219624;11001;1;K
228236;63001;1;J
137587;50001;1;""
216084;63001;1;J
149815;11001;1;E
179499;25473;1;F
149424;63001;1;I
236722;5088;1;T
206333;76736;1;J
168208;11001;1;K
114005;11001;1;""
193093;17174;1;T
213072;17174;1;H
138099;11001;1;I
172821;11001;1;H
176320;11001;1;J
195505;63001;1;K
232138;25430;1;K
208336;66001;1;F
209799;50001;1;J
211288;11001;1;J
182707;11001;1;F
144669;11001;1;E
197434;17777;1;F
200386;17614;1;R
47111;11001;1;""
213651;76001;1;T
144983;76001;1;P
225201;17001;1;P
192426;11001;1;J
206374;47001;1;J
219336;25286;1;F
191874;11001;1;F
195992;11001;1;""
171723;11001;1;T
185971;11001;1;K
160299;76147;1;I
226145;25430;1;P
161387;17001;1;E
227988;47001;1;F
216982;66170;1;T
202418;11001;1;F
165586;11001;1;E
209881;66001;1;J
121145;76001;1;I
195067;76147;1;F
231473;25473;1;T
188267;66001;1;J
231538;15001;1;F
187397;76111;1;J
215873;66682;1;T
201167;66170;1;N
196920;25473;1;F
132119;66170;1;E
176839;11001;1;H
221924;76001;1;F
196214;11001;1;J
133110;11001;1;I
126862;11001;1;""
136217;47001;1;""
205834;76364;1;O
226024;19001;1;T
197636;19001;1;J
154696;11001;1;I
192907;17001;1;F
232340;76001;1;H
177732;11001;1;F
141723;76001;1;""
147475;68001;1;I
232476;19137;1;T
174918;76001;1;T
144468;76001;1;E
134705;76001;1;P
159054;76001;1;""
171563;19698;1;J
221164;11001;1;H
192641;76001;1;I
173762;76001;1;H
197141;76001;1;F
185764;11001;1;F
194522;76130;1;T
193046;76001;1;J
212347;13001;1;J
202085;50001;1;O
216762;76001;1;F
209871;76001;1;T
208839;66001;1;P
198351;19698;1;T
196444;19698;1;T
204771;19845;1;F
189735;76001;1;E
184737;5001;1;O
183564;5360;1;J
214529;11001;1;O
171037;25754;1;""
214223;25269;1;P
222847;5631;1;F
177719;76001;1;J
163412;11001;1;""
135975;11001;1;I
216963;76364;1;N
64458;11001;1;I
144523;11001;1;I
91005;50001;1;I
237624;11001;1;I
163577;50573;1;I
189887;11001;1;""
217334;11001;1;K
198761;25754;1;I
235704;50001;1;N
217420;8001;1;F
150604;11001;1;I
129805;50001;1;""
225858;47001;1;J
225801;47001;1;F
229083;11001;1;F
173998;25473;1;F
223532;25754;1;H
103593;11001;1;P
220327;20001;1;F
189268;20614;1;P
142732;50001;1;I
213000;8758;1;N
179022;25754;1;H
187844;68001;1;J
229912;11001;1;J
156744;68001;1;""
185084;11001;1;H
231235;8001;1;J
192085;11001;1;I
206195;11001;1;F
122410;11001;1;""
191104;11001;1;""
151337;8758;1;""
101021;8001;1;I
158057;50568;1;I
150073;11001;1;E
194884;11001;1;O
158091;8001;1;I
172313;20001;1;F
158860;8001;1;J
189960;76001;1;J
206140;11001;1;T
224571;25175;1;H
228632;11001;1;T
186080;76001;1;K
208493;76001;1;N
142546;76520;1;""
225087;76001;1;T
174007;25290;1;P
181691;76001;1;I
219105;15001;1;J
225505;54001;1;J
195307;68001;1;J
173763;20001;1;T
220325;11001;1;J
235803;54810;1;J
224302;11001;1;K
204595;11001;1;J
122454;11001;1;I
211208;54405;1;T
198414;54001;1;T
195693;54480;1;J
162296;68001;1;""
149747;11001;1;""
233588;54001;1;F
175538;20011;1;J
200156;25430;1;F
201150;54498;1;J
184570;25430;1;""
217541;50001;1;T
222141;68001;1;T
222445;11001;1;T
190045;11001;1;J
191167;54001;1;T
133062;11001;1;""
216466;54001;1;C
213925;54673;1;J
34429;11001;1;E
211634;54720;1;R
231892;54001;1;F
196389;54001;1;J
212418;54001;1;T
222766;5001;1;J
216845;68432;1;J
28553;11001;1;E
201567;68001;1;P
113722;15218;1;P
137793;68276;1;""
211225;25175;1;I
167243;11001;1;T
129429;11001;1;I
225098;25126;1;F
212615;11001;1;K
216685;11001;1;K
148405;25126;1;""
152054;68276;1;T
168383;68001;1;J
172192;68079;1;F
149582;68079;1;E
165260;25873;1;""
110769;68081;1;P
140080;68081;1;""
188012;68001;1;I
193587;11001;1;T
232670;25740;1;C
208930;11001;1;R
213899;11001;1;J
174631;11001;1;T
150963;8758;1;I
231921;54001;1;K
159414;11001;1;""
174208;85010;1;J
185101;11001;1;""
101199;68162;1;I
200645;68162;1;J
201353;68229;1;J
85976;68547;1;I
184824;11001;1;F
131573;68077;1;I
87170;25175;1;I
212699;15806;1;N
178775;11001;1;N
232702;15087;1;G
165730;68001;1;I
221062;25175;1;J
207373;8433;1;J
226532;68235;1;T
187843;68235;1;J
237072;8001;1;J
137074;68307;1;""
153093;68307;1;I
154850;68276;1;I
192048;11001;1;T
177172;25269;1;K
221541;68081;1;J
180430;25754;1;H
156458;11001;1;I
196442;68324;1;T
188278;11001;1;I
153287;11001;1;I
201708;11001;1;N
178733;11001;1;H
197794;11001;1;J
218418;11001;1;P
164453;11001;1;I
219801;54405;1;K
145673;11001;1;""
161879;50001;1;I
155457;68406;1;I
199192;68001;1;J
226974;68276;1;J
185097;11001;1;I
213201;68307;1;J
210045;68001;1;J
193880;68001;1;R
237509;11001;1;T
183201;68276;1;J
231684;11001;1;T
157621;11001;1;""
154318;11001;1;I
171000;68547;1;""
157963;68276;1;I
230799;68001;1;K
188966;68276;1;F
183575;11001;1;J
168697;11001;1;E
226429;11001;1;K
149768;50001;1;I
214217;11001;1;J
162484;50001;1;N
181173;68001;1;G
124612;11001;1;I
159790;11001;1;E
94531;68307;1;E
125676;68276;1;I
153480;68001;1;I
161662;11001;1;T
210299;11001;1;I
128838;85001;1;""
157179;11001;1;I
220365;50001;1;J
161099;85001;1;I
200101;68307;1;J
176538;68307;1;C
213572;11001;1;K
205230;8758;1;F
161424;68001;1;""
203233;11001;1;K
140877;11001;1;I
173167;25754;1;""
225672;11001;1;G
198871;25473;1;J
145318;11001;1;I
150077;68406;1;I
186478;76109;1;I
169180;68276;1;N
198963;25175;1;R
136344;11001;1;""
176917;11001;1;K
234632;68773;1;T
188171;11001;1;H
198970;68001;1;J
235535;11001;1;K
110710;68190;1;I
188373;50001;1;""
185756;8001;1;N
177071;68001;1;F
225293;68081;1;T
200938;11001;1;J
176595;11001;1;K
224263;73001;1;J
210754;11001;1;T
200034;73001;1;J
178361;73001;1;F
210020;73001;1;J
162083;5001;1;E
183475;11001;1;""
178209;11001;1;J
185088;68276;1;""
208436;73001;1;F
228155;73001;1;J
204780;5001;1;H
183954;15572;1;N
188652;25151;1;""
215612;11001;1;F
206817;73001;1;H
221842;63001;1;H
216644;11001;1;J
221784;73001;1;J
164298;11001;1;I
154581;11001;1;""
147268;11001;1;I
191991;11001;1;""
209403;73001;1;J
225842;11001;1;N
117308;11001;1;E
186027;11001;1;F
221642;11001;1;J
198619;73001;1;T
192964;73001;1;J
167075;11001;1;""
142225;25754;1;""
231668;73001;1;F
184117;11001;1;I
183379;50001;1;G
189473;11001;1;J
228490;73001;1;J
139832;50001;1;I
151251;11001;1;A
223931;11001;1;R
61390;11001;1;E
93710;25754;1;E
205300;11001;1;K
104267;11001;1;I
204423;73043;1;J
20051;11001;1;E
214072;76001;1;F
147393;11001;1;I
209517;15516;1;K
180791;11001;1;""
222583;41001;1;J
222435;11001;1;H
211028;11001;1;F
150866;11001;1;I
188010;11001;1;I
178656;25769;1;P
225799;25430;1;H
196866;47001;1;P
195277;11001;1;K
180298;11001;1;F
195427;25307;1;J
185795;11001;1;T
132993;11001;1;F
198476;11001;1;T
188273;25754;1;P
214632;11001;1;F
193665;50001;1;J
200952;25473;1;F
196301;76001;1;F
191201;11001;1;""
220400;73226;1;G
121369;50001;1;P
145720;11001;1;E
197917;11001;1;""
182774;73001;1;O
149849;68077;1;""
185641;11001;1;J
148908;11001;1;I
207752;73168;1;C
212969;73168;1;F
229573;25335;1;C
207822;11001;1;P
145155;11001;1;E
136088;11001;1;""
208311;11001;1;F
145826;25175;1;I
221695;11001;1;K
169967;11001;1;R
170684;11001;1;""
197996;11001;1;I
124550;11001;1;P
188294;11001;1;""
180518;11001;1;""
223344;73443;1;K
147557;25307;1;I
125735;73319;1;""
146724;11001;1;P
222517;13001;1;F
192825;50001;1;I
216579;17001;1;N
36563;11001;1;E
167638;76001;1;J
188805;73352;1;N
177124;11001;1;J
188644;25754;1;J
237357;11001;1;J
218041;73352;1;J
197899;73449;1;J
202452;73352;1;C
171759;11001;1;""
213303;17867;1;R
183160;11001;1;""
184691;73001;1;K
220693;25307;1;P
236693;73411;1;F
219112;73124;1;N
206707;11001;1;K
225698;85440;1;C
196385;50001;1;K
194777;25754;1;H
227033;11001;1;T
194467;73001;1;T
165663;11001;1;N
139984;11001;1;""
225836;73001;1;F
161174;11001;1;I
143073;11001;1;E
167079;11001;1;I
131688;11001;1;E
170432;11001;1;H
235874;11001;1;H
233847;73547;1;T
212795;11001;1;N
229837;73001;1;F
128212;11001;1;""
181443;11001;1;K
231365;73001;1;J
171630;73671;1;O
228922;11001;1;J
161108;11001;1;I
122351;11001;1;P
213115;25430;1;T
210268;11001;1;K
236173;11001;1;H
226807;11001;1;T
124448;11001;1;""
193452;11001;1;I
215909;11001;1;J
173370;11001;1;A
171711;73001;1;T
232292;11001;1;T
223535;11001;1;N
217555;11001;1;K
189877;11001;1;I
198434;50590;1;K
165168;11001;1;I
212861;73001;1;T
136409;11001;1;""
149346;76306;1;I
188465;68001;1;T
203445;11001;1;R
226840;11001;1;T
180222;73124;1;T
196915;11001;1;K
209259;15600;1;T
164652;11001;1;P
235604;25407;1;J
203963;25899;1;H
222612;11001;1;J
146210;11001;1;""
152277;25777;1;""
215278;73268;1;F
185884;11001;1;E
228288;63001;1;J
156045;11001;1;E
226859;11001;1;J
180531;73001;1;P
184525;25899;1;P
172553;50400;1;I
155493;11001;1;I
180479;73001;1;T
49758;11001;1;""
217664;11001;1;F
221280;11001;1;K
207498;11001;1;J
69409;11001;1;I
182939;11001;1;""
132923;11001;1;I
204006;76364;1;J
142052;76001;1;E
130049;76001;1;I
208121;76520;1;T
125111;76001;1;E
172779;76001;1;F
191086;76001;1;E
159587;76001;1;I
202734;76001;1;F
220657;25754;1;H
225671;76147;1;T
186840;76001;1;F
205772;76001;1;E
149543;76001;1;E
164847;76520;1;E
233560;76001;1;J
182048;76001;1;E
220516;76001;1;N
209767;76001;1;H
147720;76001;1;I
234253;5001;1;T
234276;76001;1;F
198844;76364;1;F
148580;76520;1;I
180180;76001;1;""
211554;76001;1;F
233834;76036;1;J
158303;76001;1;I
201350;76001;1;H
187158;76364;1;J
168660;54001;1;""
173833;11001;1;E
207077;11001;1;H
178317;76001;1;T
156104;76001;1;I
200374;76100;1;C
156582;63001;1;P
157461;76001;1;I
120379;76109;1;""
145662;76001;1;I
232919;11001;1;K
207582;76109;1;K
225951;66170;1;F
170301;76892;1;""
234791;41001;1;P
226197;76001;1;J
205344;68001;1;T
219398;11001;1;J
186022;76130;1;T
162292;76892;1;E
220359;76001;1;P
155876;76001;1;E
196198;76001;1;J
112525;76233;1;I
223002;76001;1;T
216324;76001;1;T
163883;76001;1;P
185490;76001;1;T
232159;76001;1;J
188775;11001;1;T
190628;76246;1;""
147406;76001;1;""
200887;50001;1;T
135714;76001;1;""
191343;76001;1;""
169137;76275;1;""
147519;76869;1;I
171161;76306;1;""
225674;76892;1;T
184246;76306;1;F
209449;76001;1;R
144379;76318;1;""
198839;76001;1;F
233762;76111;1;F
124720;47001;1;""
186153;76111;1;O
205042;76318;1;T
218084;76001;1;K
223302;76001;1;T
172741;76001;1;T
208298;25754;1;O
156927;76364;1;F
121902;50001;1;I
206793;76377;1;T
175453;76001;1;J
176321;76377;1;R
167384;11001;1;I
192583;11001;1;J
223251;76306;1;N
156528;76001;1;""
206103;76248;1;H
180923;73001;1;F
231730;76520;1;G
157532;76001;1;E
184338;76520;1;F
213945;76520;1;C
162100;25377;1;E
152774;76520;1;P
219159;76520;1;J
158779;76001;1;P
58201;11001;1;E
153771;11001;1;E
180234;76563;1;R
183941;5837;1;""
173543;76001;1;T
174825;76563;1;J
179546;76520;1;""
230622;50568;1;J
149646;76563;1;E
203914;76520;1;J
187282;76248;1;K
206090;76563;1;A
157234;76130;1;E
197660;76834;1;R
234298;76001;1;F
237592;73236;1;G
201159;76001;1;F
185903;76111;1;G
199182;66682;1;""
210661;76001;1;T
171567;11001;1;K
178754;76001;1;T
235369;76001;1;J
147130;11001;1;J
186536;76736;1;J
174101;11001;1;J
212175;76001;1;N
61436;11001;1;I
119464;11001;1;""
83451;11001;1;I
179264;11001;1;K
123897;76001;1;""
235060;76001;1;J
215284;41396;1;T
197208;11001;1;N
195874;76001;1;P
168136;76001;1;G
219514;11001;1;J
167566;76869;1;E
58929;25175;1;E
237084;17001;1;K
204861;11001;1;P
192801;76001;1;E
192256;76001;1;F
219288;76892;1;T
213635;76892;1;T
173231;76892;1;F
229724;76001;1;N
163756;76001;1;I
211962;76001;1;J
162790;76001;1;I
235590;25326;1;J
182264;11001;1;H
204693;25754;1;J
234770;11001;1;F
168765;11001;1;""
204057;81591;1;N
193396;11001;1;T
141255;11001;1;""
185474;15696;1;J
204393;11001;1;K
234411;5088;1;F
127070;25175;1;""
210570;76520;1;J
222213;76520;1;J
207461;76520;1;H
132003;50001;1;I
150950;73001;1;""
210644;66001;1;H
139954;50001;1;I
191151;13688;1;J
167212;50001;1;P
211306;11001;1;P
163472;11001;1;I
184220;11001;1;""
206990;11001;1;J
214580;54001;1;J
215373;54001;1;F
170572;5001;1;""
158166;11001;1;I
212124;11001;1;K
44290;11001;1;""
167222;11001;1;""
126997;47001;1;P
184177;15238;1;T
192179;13001;1;P
152571;15001;1;I
47360;11001;1;E
184834;11001;1;I
212625;15516;1;F
103782;11001;1;E
202395;11001;1;T
183778;11001;1;R
233982;15238;1;T
125873;15187;1;""
167882;11001;1;J
188770;11001;1;""
217500;15001;1;F
90604;11001;1;I
137687;11001;1;P
193670;50318;1;E
236192;15759;1;J
203666;15001;1;N
198407;11001;1;I
171325;11001;1;H
234057;15001;1;F
175246;50573;1;T
167727;11001;1;I
159010;11001;1;""
197763;15763;1;N
50430;11001;1;""
149985;15001;1;I
183290;25126;1;""
183825;15001;1;""
169602;11001;1;T
170008;15763;1;N
187831;5266;1;F
134728;11001;1;""
203975;15176;1;F
165546;15001;1;I
196874;11001;1;I
199277;25260;1;H
180906;11001;1;N
205704;25758;1;R
180880;11001;1;""
143952;11001;1;I
165115;11001;1;E
234717;11001;1;F
164622;15176;1;I
156758;11001;1;A
25522;11001;1;E
236497;15238;1;F
180355;11001;1;I
222378;25175;1;R
232704;15001;1;J
161825;15001;1;I
186073;25286;1;T
131055;15104;1;E
214640;15469;1;J
136322;11001;1;E
190450;85001;1;N
119122;11001;1;I
223081;11001;1;K
179236;11001;1;I
221115;15001;1;J
196279;50001;1;P
103903;50001;1;I
168638;11001;1;I
189981;11001;1;""
207172;73411;1;N
185295;15001;1;""
130986;11001;1;""
195835;25126;1;I
155060;11001;1;""
145204;68001;1;E
208575;11001;1;H
173475;11001;1;E
205151;25286;1;T
211192;15001;1;J
227140;11001;1;R
172518;11001;1;I
205421;15001;1;F
235785;50606;1;G
172949;68276;1;F
191042;68081;1;J
70173;11001;1;E
201690;50001;1;K
209572;18001;1;O
221457;41551;1;J
209125;11001;1;J
194415;25754;1;F
113756;11001;1;E
206901;11001;1;P
200969;11001;1;J
165698;8001;1;I
207660;11001;1;T
155753;11001;1;E
178040;11001;1;""
193910;11001;1;E
221318;11001;1;J
198998;11001;1;N
232455;15244;1;G
133308;85001;1;I
220112;25473;1;K
142760;11001;1;E
235973;15109;1;F
196876;11001;1;J
232309;25899;1;J
147929;85162;1;I
197804;50110;1;I
198493;85440;1;G
152219;50001;1;J
151858;85440;1;E
184604;85440;1;N
218426;85440;1;T
147669;85001;1;E
217055;85001;1;O
150167;85440;1;T
206258;85440;1;F
189399;85440;1;J
179963;85001;1;I
165901;85440;1;J
174931;85440;1;""
217577;11001;1;J
185575;11001;1;P
198168;25488;1;F
185379;85440;1;C
143937;85440;1;""
162231;11001;1;I
178033;11001;1;""
184109;25899;1;J
165645;25286;1;T
219287;11001;1;K
180978;25817;1;J
196103;25430;1;N
199352;11001;1;T
182353;15001;1;C
187347;11001;1;J
210704;11001;1;P
233338;15632;1;T
185837;11001;1;""
186820;11001;1;J
160428;11001;1;""
147134;25295;1;I
232821;15776;1;K
160209;11001;1;""
206403;76001;1;J
185033;15759;1;C
227861;11001;1;N
127780;15759;1;""
169186;11001;1;N
197089;85001;1;T
184657;11001;1;""
179375;11001;1;""
187926;15407;1;C
220959;15407;1;J
201574;15407;1;C
191531;47001;1;F
187155;11001;1;H
172977;47001;1;F
116954;11001;1;""
205690;47001;1;F
154124;11001;1;""
223263;11001;1;J
171328;5001;1;""
71123;11001;1;I
215927;47001;1;J
157354;47001;1;I
163360;25754;1;""
175277;15001;1;F
177939;15001;1;K
143382;85001;1;I
213348;15764;1;T
41182;11001;1;E
227591;15176;1;J
132379;11001;1;""
188065;11001;1;""
153757;11001;1;T
233923;25126;1;J
192543;15001;1;F
177952;11001;1;J
214592;50001;1;K
201834;85010;1;K
142992;25126;1;I
222005;11001;1;N
205667;11001;1;H
189217;15001;1;""
216152;15001;1;K
212736;15368;1;J
186248;25386;1;I
79429;85001;1;E
149771;85010;1;E
210832;15001;1;O
144250;11001;1;I
135164;15001;1;""
201369;68307;1;T
176077;15001;1;F
137848;11001;1;""
55745;11001;1;E
118089;68081;1;I
197362;15001;1;J
208763;15001;1;T
187891;25214;1;K
184086;15001;1;I
150148;15001;1;E
188934;11001;1;I
190457;11001;1;F
162954;15001;1;E
236916;25875;1;R
223604;15001;1;T
184035;15001;1;E
166496;11001;1;E
232167;11001;1;J
212791;15001;1;T
187636;15001;1;F
148329;11001;1;""
221662;15001;1;T
216319;15001;1;J
182806;11001;1;T
124097;25899;1;E
189519;11001;1;""
190533;11001;1;J
202683;25535;1;T
140013;15001;1;""
135779;11001;1;E
178375;11001;1;F
184729;11001;1;""
157258;85001;1;""
235042;15407;1;J
95792;85001;1;E
162773;25430;1;I
223430;15001;1;T
231552;15232;1;T
169772;11001;1;J
159501;25126;1;I
188615;15001;1;""
190346;50150;1;E
201655;15001;1;J
219725;15001;1;F
192285;15001;1;J
219611;25899;1;N
161899;11001;1;P
229901;5088;1;F
213662;15646;1;T
92744;25269;1;I
125556;25473;1;""
202923;11001;1;T
206838;11001;1;T
161667;85001;1;I
179025;15001;1;""
225860;11001;1;T
233719;15001;1;K
215161;11001;1;T
166320;15238;1;""
188829;15001;1;E
202805;15001;1;O
224918;15001;1;T
199507;11001;1;N
237327;15001;1;J
218003;19001;1;J
182476;15001;1;J
82901;15759;1;E
221223;15001;1;J
172536;15001;1;F
214810;11001;1;O
186094;11001;1;J
237094;68077;1;K
221901;15001;1;F
224113;15001;1;T
197811;15001;1;F
168392;15001;1;I
229839;15001;1;P
185998;11001;1;""
158449;11001;1;""
158929;15001;1;E
179120;15001;1;K
214995;15001;1;F
172800;25758;1;J
195744;11001;1;J
122007;11001;1;I
141833;15001;1;E
235281;15001;1;F
127798;11001;1;""
169134;15001;1;I
193555;11001;1;K
197070;15001;1;F
